日期,价格1,价格2
2017-06-08,3160.00 ,3075.00 
2017-06-09,3160.00 ,3075.00 
2017-06-10,3160.00 ,3075.00 
2017-06-11,3160.00 ,3075.00 
2017-06-12,3180.00 ,3075.00 
2017-06-13,3180.00 ,3075.00 
2017-06-14,3210.00 ,3075.00 
2017-06-15,3210.00 ,3125.00 
2017-06-16,3210.00 ,3125.00 
2017-06-17,3210.00 ,3125.00 
2017-06-18,3210.00 ,3155.00 
2017-06-19,3240.00 ,3155.00 
2017-06-20,3240.00 ,3225.00 
2017-06-21,3240.00 ,3225.00 
2017-06-22,3320.00 ,3225.00 
2017-06-23,3320.00 ,3255.00 
2017-06-24,3340.00 ,3255.00 
2017-06-25,3440.00 ,3255.00 
2017-06-26,3470.00 ,3255.00 
2017-06-27,3470.00 ,3255.00 
2017-06-28,3470.00 ,3295.00 
2017-06-29,3470.00 ,3295.00 
2017-06-30,3470.00 ,3295.00 
2017-07-01,3470.00 ,3295.00 
2017-07-02,3450.00 ,3295.00 
2017-07-03,3450.00 ,3295.00 
2017-07-04,3450.00 ,3325.00 
2017-07-05,3450.00 ,3325.00 
2017-07-06,3470.00 ,3345.00 
2017-07-07,3550.00 ,3345.00 
2017-07-08,3550.00 ,3345.00 
2017-07-09,3550.00 ,3395.00 
2017-07-10,3550.00 ,3395.00 
2017-07-11,3550.00 ,3395.00 
2017-07-12,3550.00 ,3395.00 
2017-07-13,3550.00 ,3395.00 
2017-07-14,3550.00 ,3395.00 
2017-07-15,3550.00 ,3395.00 
2017-07-16,3530.00 ,3395.00 
2017-07-17,3530.00 ,3395.00 
2017-07-18,3530.00 ,3395.00 
2017-07-19,3550.00 ,3395.00 
2017-07-20,3550.00 ,3395.00 
2017-07-21,3550.00 ,3395.00 
2017-07-22,3560.00 ,3395.00 
2017-07-23,3560.00 ,3395.00 
2017-07-24,3560.00 ,3395.00 
2017-07-25,3260.00 ,3100.00 
2017-07-26,3590.00 ,3445.00 
2017-07-27,3590.00 ,3445.00 
2017-07-28,3590.00 ,3445.00 
2017-07-29,3590.00 ,3445.00 
2017-07-30,3620.00 ,3495.00 
2017-07-31,3620.00 ,3495.00 
2017-08-01,3620.00 ,3545.00 
2017-08-02,3620.00 ,3545.00 
2017-08-03,3620.00 ,3545.00 
2017-08-04,3620.00 ,3545.00 
2017-08-05,3620.00 ,3545.00 
2017-08-06,3620.00 ,3545.00 
2017-08-07,3620.00 ,3545.00 
2017-08-08,3620.00 ,3495.00 
2017-08-09,3620.00 ,3495.00 
2017-08-10,3620.00 ,3425.00 
2017-08-11,3620.00 ,3425.00 
2017-08-12,3620.00 ,3425.00 
2017-08-13,3640.00 ,3445.00 
2017-08-14,3640.00 ,3445.00 
2017-08-15,3690.00 ,3445.00 
2017-08-16,3710.00 ,3445.00 
2017-08-17,3710.00 ,3445.00 
2017-08-18,3710.00 ,3445.00 
2017-08-19,3710.00 ,3415.00 
2017-08-20,3710.00 ,3475.00 
2017-08-21,3710.00 ,3475.00 
2017-08-22,3710.00 ,3475.00 
2017-08-23,3710.00 ,3395.00 
2017-08-24,3690.00 ,3425.00 
2017-08-25,3690.00 ,3505.00 
2017-08-26,3690.00 ,3505.00 
2017-08-27,3740.00 ,3505.00 
2017-08-28,3740.00 ,3505.00 
2017-08-29,3740.00 ,3505.00 
2017-08-30,3740.00 ,3505.00 
2017-08-31,3770.00 ,3505.00 
2017-09-01,3770.00 ,3505.00 
2017-09-02,3770.00 ,3505.00 
2017-09-03,3800.00 ,3525.00 
2017-09-04,3800.00 ,3525.00 
2017-09-05,3800.00 ,3545.00 
2017-09-06,3850.00 ,3545.00 
2017-09-07,3850.00 ,3545.00 
2017-09-08,3850.00 ,3545.00 
2017-09-09,3830.00 ,3515.00 
2017-09-10,3830.00 ,3515.00 
2017-09-11,3830.00 ,3515.00 
2017-09-12,3830.00 ,3515.00 
2017-09-13,3830.00 ,3550.00 
2017-09-14,3830.00 ,3550.00 
